GRI1,GRI2,GRI3,GRI4,GRI5,GRI6,GRI7,GRI8,GRI9,GRI10,GRI11,GRI12,GRI13,GRI14,GRI15,GRI16,GRI17,GRI18,GRI19,GRI20,GRI21,GRI22,GRI23,GRI24,GRI25,GRI26,GRI27,GRI28,GRI29,GRI30,GRI31,GRI32,GRI33,GRI34,GRI35,GRI36,GRI37,GRI38,GRI39,GRI40,GRI41,SOGS4,SOGS5,SOGS6,SOGS7,SOGS8,SOGS9,SOGS10,SOGS11,SOGS12,SOGS13,SOGS14,SOGS15,Student,ID
2,1,2,1,2,2,2,1,2,1,1,5,2,2,1,1,1,1,1,1,1,5,1,1,4,1,1,4,1,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,867
2,1,2,1,2,2,2,1,2,1,1,5,2,2,1,1,1,1,1,1,1,5,1,1,4,1,1,4,1,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,868
1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,2,2,2,2,4,2,4,2,4,5,2,2,2,2,2,2,2,2,2,4,2,2,1,1,1,1,2,2,1,1,0,0,0,0,1,0,0,0,1,869
1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,2,2,2,2,4,2,4,2,4,5,2,2,2,2,2,2,2,2,2,4,2,2,1,1,1,1,2,2,1,1,0,0,0,0,1,0,0,0,1,870
1,1,2,1,1,1,2,1,1,1,3,3,2,2,1,1,4,2,2,1,1,5,1,1,2,2,1,3,3,5,1,1,1,4,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,871
1,1,2,1,1,1,2,1,1,1,3,3,2,2,1,1,4,2,2,1,1,5,1,1,2,2,1,3,3,5,1,1,1,4,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,872
2,5,2,2,1,1,4,2,1,1,1,2,1,2,2,1,1,1,2,5,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,873
2,1,2,1,1,2,2,1,2,1,2,1,2,2,4,2,1,2,2,2,2,4,1,2,2,1,2,2,2,5,2,1,1,2,2,3,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,874
2,1,2,1,1,2,2,1,2,1,2,1,2,2,4,2,1,2,2,2,2,4,1,2,2,1,2,2,2,5,2,1,1,2,2,3,2,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,875
2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,5,1,2,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,876
2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,5,1,2,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,877
1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,878
1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,879
2,1,2,1,1,1,2,1,2,2,2,6,2,2,2,2,1,2,2,2,2,2,2,5,5,1,2,2,3,5,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,880
2,1,2,1,1,1,2,1,2,2,2,6,2,2,2,2,1,2,2,2,2,2,2,5,5,1,2,2,3,5,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,881
1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,5,1,1,1,4,1,3,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,882
1,1,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,5,1,1,1,4,1,3,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,883
1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,884
2,1,3,4,3,1,4,4,1,4,2,2,2,1,3,1,2,1,4,5,1,4,2,2,4,3,4,1,2,3,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,1,885
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,886
1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,887
1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,888
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,889
2,4,1,4,2,1,4,2,2,2,1,3,1,2,1,1,2,2,2,5,2,2,4,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,890
2,5,2,5,2,2,2,4,3,2,3,4,3,4,3,2,2,2,2,4,2,2,4,2,3,3,4,2,2,1,1,2,1,2,2,1,2,1,3,1,3,3,1,1,1,0,1,0,0,0,0,0,0,1,891
1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,892
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,893
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,894
4,1,1,1,1,1,1,3,1,1,1,5,1,1,5,2,1,1,5,4,1,1,1,1,3,1,2,1,2,3,1,1,1,1,1,2,1,1,3,3,1,2,1,1,1,0,0,0,0,1,0,0,0,1,895
1,1,4,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,896
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,897
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,898
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,899
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,900
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,901
1,6,1,5,1,1,6,1,1,1,1,6,1,1,1,1,1,1,3,5,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,902
4,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,903
1,6,1,6,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,904
1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,905
2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,906
3,1,4,1,1,1,1,1,1,3,3,1,1,3,3,1,3,4,5,3,1,1,1,1,2,2,2,1,2,1,1,3,2,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,907
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,908
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,909
1,1,1,1,1,2,2,1,2,2,2,1,1,5,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,910
1,1,1,1,1,2,2,1,2,2,2,1,1,5,2,1,1,1,1,1,1,1,1,1,3,1,1,1,3,5,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,911
1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,912
1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,913
1,1,1,2,1,1,1,6,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,914
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,915
2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,1,5,1,1,1,1,4,1,4,2,1,2,1,1,6,1,1,2,1,2,4,3,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,916
2,2,2,2,2,2,2,2,2,2,2,5,2,5,2,1,5,1,1,1,1,4,1,4,2,1,2,1,1,6,1,1,2,1,2,4,3,1,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,917
1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,0,0,0,1,918
2,1,4,2,3,2,2,2,2,2,3,2,4,4,2,2,3,4,3,2,2,2,2,2,2,2,2,2,3,1,2,4,2,2,1,2,1,1,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,919
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,920
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,921
2,2,2,1,1,1,1,1,1,2,2,5,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,922
2,2,2,1,1,1,1,1,1,2,2,5,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,923
1,1,2,4,2,1,2,4,2,2,4,5,2,4,2,1,2,2,1,4,2,2,4,2,2,3,3,2,1,1,2,4,1,4,1,1,1,1,2,1,3,2,1,1,1,0,0,0,0,1,0,0,0,1,924
3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,3,2,2,2,4,2,5,4,2,2,2,2,1,3,5,1,1,4,1,2,1,4,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,925
3,2,2,1,2,1,2,1,1,1,3,1,2,1,2,3,2,2,2,4,2,5,4,2,2,2,2,1,3,5,1,1,4,1,2,1,4,1,4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,926
1,1,2,1,1,1,2,1,1,1,1,4,1,2,1,1,2,2,1,5,1,1,4,1,2,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,1,927
6,6,1,3,1,1,1,6,1,1,1,6,1,1,3,1,1,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,928
2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,929
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,930
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,931
1,1,2,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,932
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,933
2,1,1,1,1,2,2,1,1,1,2,4,1,1,4,2,1,5,2,2,1,5,1,5,5,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,934
2,1,1,1,1,2,2,1,1,1,2,4,1,1,4,2,1,5,2,2,1,5,1,5,5,1,1,2,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,935
1,1,1,1,2,2,2,1,2,1,5,5,1,5,1,2,2,5,1,1,1,5,1,2,2,2,2,5,5,5,1,1,1,5,1,1,1,1,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,936
1,1,1,1,2,2,2,1,2,1,5,5,1,5,1,2,2,5,1,1,1,5,1,2,2,2,2,5,5,5,1,1,1,5,1,1,1,1,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,937
2,4,2,5,2,1,3,2,1,2,1,2,2,4,2,2,2,2,2,5,2,2,2,2,2,4,3,1,2,1,1,3,1,2,2,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,938
2,1,1,1,2,2,2,1,2,2,2,1,1,4,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,5,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,939
2,1,1,1,2,2,2,1,2,2,2,1,1,4,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,5,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,940
1,1,1,1,1,2,1,1,1,1,3,1,2,3,1,1,4,4,1,1,1,2,1,2,5,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,941
1,1,1,1,1,2,1,1,1,1,3,1,2,3,1,1,4,4,1,1,1,2,1,2,5,2,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,942
1,1,1,1,1,1,1,1,2,1,4,5,1,4,1,1,4,2,2,2,1,2,4,3,4,4,2,1,2,1,2,2,1,2,1,1,1,1,4,1,2,2,1,1,1,0,0,0,0,1,0,0,0,1,943
2,2,2,1,2,2,1,1,1,2,2,2,1,4,1,1,4,1,1,3,3,4,2,5,4,2,2,2,2,5,2,3,4,1,1,3,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,944
2,2,2,1,2,2,1,1,1,2,2,2,1,4,1,1,4,1,1,3,3,4,2,5,4,2,2,2,2,5,2,3,4,1,1,3,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,945
1,1,2,1,1,2,2,1,1,1,2,1,3,2,4,1,3,1,1,1,1,4,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,946
1,1,2,1,1,2,2,1,1,1,2,1,3,2,4,1,3,1,1,1,1,4,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,947
2,1,4,2,1,2,1,2,2,2,2,4,3,4,5,3,2,3,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,948
1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,949
1,1,1,1,1,1,1,1,1,1,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,950
3,2,2,1,2,2,2,2,2,3,2,1,1,5,2,1,3,2,2,2,2,5,2,3,2,2,4,2,2,5,2,3,2,2,2,2,3,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,951
3,2,2,1,2,2,2,2,2,3,2,1,1,5,2,1,3,2,2,2,2,5,2,3,2,2,4,2,2,5,2,3,2,2,2,2,3,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,952
2,3,3,4,2,2,5,3,2,3,2,4,4,3,2,2,4,2,2,5,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,4,4,2,2,1,1,1,0,0,0,0,0,0,0,1,953
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,954
1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,955
2,5,2,4,2,2,2,2,2,1,1,5,2,4,2,1,1,2,2,4,1,1,1,2,2,2,4,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,1,956
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,957
2,2,2,5,2,2,2,2,2,2,2,5,2,3,2,1,2,2,2,5,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,958
1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,959
1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,960
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,961
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,962
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,963
5,5,1,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,964
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,6,4,2,1,2,3,2,4,3,2,4,2,1,2,4,1,2,3,4,3,2,3,2,1,3,1,2,1,1,0,1,0,1,1,1,1,1,965
1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,6,4,2,1,2,3,2,4,3,2,4,2,1,2,4,1,2,3,4,3,2,3,2,1,3,1,2,1,1,0,1,0,1,1,1,1,1,966
1,1,2,1,1,1,2,2,1,2,4,1,1,4,1,1,1,1,1,1,1,6,1,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,967
1,1,2,1,1,1,2,2,1,2,4,1,1,4,1,1,1,1,1,1,1,6,1,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,968
1,2,1,1,2,1,2,1,1,2,2,1,2,4,2,1,1,2,1,1,1,4,1,1,1,1,1,1,3,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,969
1,2,1,1,2,1,2,1,1,2,2,1,2,4,2,1,1,2,1,1,1,4,1,1,1,1,1,1,3,5,1,1,1,1,1,2,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,970
3,6,1,3,1,1,2,1,1,3,1,6,1,1,4,1,2,1,3,4,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,971
2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,972
2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,973
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,974
1,5,1,2,1,1,1,2,1,1,1,5,1,1,2,1,1,1,2,6,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,975
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,976
2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,6,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,977
2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,6,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,978
2,6,1,1,1,1,1,1,1,1,1,5,1,3,5,1,1,1,3,6,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,979
2,2,2,2,1,2,2,1,1,1,1,5,2,2,2,2,1,1,2,5,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,980
2,1,1,1,2,1,2,1,2,2,1,1,1,5,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,981
2,1,1,1,2,1,2,1,2,2,1,1,1,5,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,982
2,1,2,2,1,1,1,1,1,1,1,5,1,4,4,1,1,2,3,5,1,2,2,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,1,983
1,6,2,2,1,1,1,1,1,1,1,5,1,1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,984
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,985
1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,986
1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,987
1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,1,988
3,4,4,4,2,2,4,1,2,2,2,3,2,3,3,1,2,4,1,3,4,2,2,2,4,4,4,2,2,2,1,1,1,3,2,1,2,2,3,1,1,2,1,1,1,1,0,0,0,0,1,0,0,1,989
2,2,2,1,2,1,2,1,1,1,2,1,1,3,1,1,1,4,1,1,1,6,1,1,2,1,1,1,3,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,990
